"","ID","Profit9","Online9","Age9","Inc9","Tenure9","District9","Profit0","Online0","Billpay9","Billpay0","fDistrict9","NAge","AgeImpt","MissingAge","NInc","IncImpt","MissingInc","D1100","D1200"
"4051",4051,358,0,3,6,12.08,1200,26,0,0,0,"1200",3,3,0,6,6,0,0,1
"4052",4052,-122,0,2,7,6.66,1200,-129,0,0,0,"1200",2,2,0,7,7,0,0,1
"4053",4053,51,0,2,5,5.66,1300,62,1,0,1,"1300",2,2,0,5,5,0,0,0
"4054",4054,284,0,4,5,19.16,1300,461,0,0,0,"1300",4,4,0,5,5,0,0,0
"4055",4055,182,0,4,7,18.41,1200,135,1,0,0,"1200",4,4,0,7,7,0,0,1
"4056",4056,-3,0,2,NA,2.91,1200,17,0,0,0,"1200",2,2,0,5.45877722158046,5.54414949872521,1,0,1
"4057",4057,176,0,3,8,9.66,1300,243,1,0,0,"1300",3,3,0,8,8,0,0,0
"4058",4058,12,0,NA,NA,0.41,1200,NA,NA,0,NA,"1200",4.04604840436924,3.2527045438615,1,5.45877722158046,5.50716071577663,1,0,1
"4059",4059,696,0,3,7,10.41,1200,458,1,0,0,"1200",3,3,0,7,7,0,0,1
"4060",4060,59,0,5,3,20.75,1200,-37,0,0,0,"1200",5,5,0,3,3,0,0,1
"4061",4061,-28,0,2,NA,1.41,1200,-30,0,0,0,"1200",2,2,0,5.45877722158046,5.52195622895606,1,0,1
"4062",4062,-47,1,2,8,9.33,1200,-37,1,0,0,"1200",2,2,0,8,8,0,0,1
"4063",4063,-26,0,5,1,3.33,1200,-25,0,0,0,"1200",5,5,0,1,1,0,0,1
"4064",4064,461,1,3,7,5.66,1200,237,1,1,0,"1200",3,3,0,7,7,0,0,1
"4065",4065,-20,0,NA,NA,20.08,1300,-19,0,0,0,"1300",4.04604840436924,4.89788727366943,1,5.45877722158046,4.83592328858312,1,0,0
"4066",4066,-19,0,1,7,6.66,1200,NA,NA,0,NA,"1200",1,1,0,7,7,0,0,1
"4067",4067,301,0,NA,NA,12.25,1200,6,0,0,0,"1200",4.04604840436924,4.19542211011837,1,5.45877722158046,5.68233959182113,1,0,1
"4068",4068,108,0,7,3,15.5,1100,180,0,0,0,"1100",7,7,0,3,3,0,1,0
"4069",4069,92,0,NA,NA,0.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.27260989787875,1,5.45877722158046,5.51085959407149,1,0,1
"4070",4070,186,0,3,5,2.08,1200,213,0,0,0,"1200",3,3,0,5,5,0,0,1
"4071",4071,-31,0,3,6,7.16,1200,-59,0,0,0,"1200",3,3,0,6,6,0,0,1
"4072",4072,637,0,7,6,26.08,1200,854,0,0,0,"1200",7,7,0,6,6,0,0,1
"4073",4073,-16,0,4,8,7.91,1200,-28,0,0,0,"1200",4,4,0,8,8,0,0,1
"4074",4074,-34,0,NA,NA,3.75,1200,NA,NA,0,NA,"1200",4.04604840436924,3.51864007353193,1,5.45877722158046,5.55657772979594,1,0,1
"4075",4075,-28,0,4,5,10.41,1100,-52,0,0,0,"1100",4,4,0,5,5,0,1,0
"4076",4076,14,0,1,1,2,1200,-5,0,0,0,"1200",1,1,0,1,1,0,0,1
"4077",4077,345,0,NA,NA,13.5,1200,501,0,0,0,"1200",4.04604840436924,4.29494888020461,1,5.45877722158046,5.70083398329542,1,0,1
"4078",4078,-11,0,2,3,2.08,1200,0,0,0,0,"1200",2,2,0,3,3,0,0,1
"4079",4079,313,0,4,6,9.41,1300,252,0,0,0,"1300",4,4,0,6,6,0,0,0
"4080",4080,1133,1,2,NA,3.75,1200,342,1,0,0,"1200",2,2,0,5.45877722158046,6.00811291254723,1,0,1
"4081",4081,-74,0,7,2,12.25,1100,501,1,0,0,"1100",7,7,0,2,2,0,1,0
"4082",4082,-105,0,NA,NA,30.08,1200,-187,1,0,0,"1200",4.04604840436924,5.6150719586285,1,5.45877722158046,5.94614359181044,1,0,1
"4083",4083,-25,0,NA,NA,4.33,1200,-5,0,0,0,"1200",4.04604840436924,3.56482049485195,1,5.45877722158046,5.56515912744001,1,0,1
"4084",4084,203,1,4,9,25.25,1200,130,1,1,1,"1200",4,4,0,9,9,0,0,1
"4085",4085,119,1,2,8,8.33,1200,98,0,0,0,"1200",2,2,0,8,8,0,0,1
"4086",4086,278,0,2,3,5.33,1200,155,0,0,0,"1200",2,2,0,3,3,0,0,1
"4087",4087,120,0,3,5,2.16,1200,154,0,0,0,"1200",3,3,0,5,5,0,0,1
"4088",4088,14,0,NA,NA,1.41,1200,NA,NA,0,NA,"1200",4.04604840436924,3.33232595993049,1,5.45877722158046,5.52195622895606,1,0,1
"4089",4089,-3,0,3,7,16,1200,-17,0,0,0,"1200",3,3,0,7,7,0,0,1
"4090",4090,2,0,NA,NA,5.75,1200,153,0,0,0,"1200",4.04604840436924,3.67788290566992,1,5.45877722158046,5.58616875615481,1,0,1
"4091",4091,148,0,6,8,10.75,1200,238,0,0,0,"1200",6,6,0,8,8,0,0,1
"4092",4092,114,0,4,5,18.58,1100,-48,0,0,0,"1100",4,4,0,5,5,0,1,0
"4093",4093,191,0,4,6,15.83,1200,261,0,0,0,"1200",4,4,0,6,6,0,0,1
"4094",4094,-22,1,3,5,19.91,1200,7,0,0,0,"1200",3,3,0,5,5,0,0,1
"4095",4095,-27,0,NA,NA,0.91,1300,12,0,0,0,"1300",4.04604840436924,3.37154472762685,1,5.45877722158046,4.55229330093336,1,0,0
"4096",4096,133,0,4,9,5,1200,97,0,0,0,"1200",4,4,0,9,9,0,0,1
"4097",4097,267,0,3,9,18.58,1200,251,0,0,0,"1200",3,3,0,9,9,0,0,1
"4098",4098,-11,0,2,6,1.58,1200,-10,0,0,0,"1200",2,2,0,6,6,0,0,1
"4099",4099,-58,0,3,6,17.08,1200,NA,NA,0,NA,"1200",3,3,0,6,6,0,0,1
"4100",4100,-67,1,NA,NA,18.33,1200,NA,NA,0,NA,"1200",4.04604840436924,4.02497075340112,1,5.45877722158046,6.22383149470338,1,0,1
"4101",4101,330,1,5,6,11.91,1200,297,1,1,1,"1200",5,5,0,6,6,0,0,1
"4102",4102,-95,0,7,8,20.16,1200,-94,0,0,0,"1200",7,7,0,8,8,0,0,1
"4103",4103,-32,0,1,6,1.58,1200,-4,0,0,0,"1200",1,1,0,6,6,0,0,1
"4104",4104,141,0,3,7,11.16,1200,50,0,0,0,"1200",3,3,0,7,7,0,0,1
"4105",4105,-121,0,4,5,9.08,1100,-66,0,0,0,"1100",4,4,0,5,5,0,1,0
"4106",4106,25,0,NA,NA,0.41,1100,NA,NA,0,NA,"1100",4.04604840436924,3.56493491519911,1,5.45877722158046,4.00946372133206,1,1,0
"4107",4107,-30,0,NA,NA,2.75,1300,NA,NA,0,NA,"1300",4.04604840436924,3.51804813319379,1,5.45877722158046,4.57951704518352,1,0,0
"4108",4108,126,0,NA,NA,40.75,1100,141,0,0,0,"1100",4.04604840436924,6.77686283942226,1,5.45877722158046,4.60631472299043,1,1,0
"4109",4109,9,0,2,2,3.91,1200,-34,0,0,0,"1200",2,2,0,2,2,0,0,1
"4110",4110,-95,0,NA,NA,4.66,1200,-24,0,0,0,"1200",4.04604840436924,3.59109556215472,1,5.45877722158046,5.57004164678922,1,0,1
"4111",4111,-30,1,NA,NA,3.91,1100,-29,1,0,0,"1100",4.04604840436924,3.18906030502386,1,5.45877722158046,4.51278320021137,1,1,0
"4112",4112,-7,0,3,4,12.91,1300,-40,0,0,0,"1300",3,3,0,4,4,0,0,0
"4113",4113,-1,0,NA,4,3.25,1100,-2,0,0,0,"1100",4.04604840436924,3.79105973683504,1,4,4,0,1,0
"4114",4114,555,0,5,6,28.66,1300,66,0,0,0,"1300",5,5,0,6,6,0,0,0
"4115",4115,323,0,4,1,15.66,1200,452,1,0,0,"1200",4,4,0,1,1,0,0,1
"4116",4116,-11,0,NA,NA,2,1200,3,0,0,0,"1200",4.04604840436924,3.3793025954112,1,5.45877722158046,5.53068558173193,1,0,1
"4117",4117,145,0,2,7,7.25,1200,142,1,0,1,"1200",2,2,0,7,7,0,0,1
"4118",4118,-105,1,7,6,3,1200,-111,1,0,0,"1200",7,7,0,6,6,0,0,1
"4119",4119,218,0,2,8,6.83,1200,534,0,0,0,"1200",2,2,0,8,8,0,0,1
"4120",4120,-126,0,2,9,6.58,1200,-139,0,0,0,"1200",2,2,0,9,9,0,0,1
"4121",4121,-58,0,NA,NA,2.41,1200,10,0,0,0,"1200",4.04604840436924,3.41194737599948,1,5.45877722158046,5.5367517421355,1,0,1
"4122",4122,371,0,2,7,4.75,1200,1245,1,0,0,"1200",2,2,0,7,7,0,0,1
"4123",4123,18,0,NA,NA,1.25,1200,NA,NA,0,NA,"1200",4.04604840436924,3.31958653335945,1,5.45877722158046,5.51958894684735,1,0,1
"4124",4124,509,1,3,4,1.75,1200,577,1,0,0,"1200",3,3,0,4,4,0,0,1
"4125",4125,10,0,7,4,24.5,1200,127,0,0,0,"1200",7,7,0,4,4,0,0,1
"4126",4126,-40,0,NA,NA,5.16,1200,NA,NA,0,NA,"1200",4.04604840436924,3.63090627018921,1,5.45877722158046,5.57743940337894,1,0,1
"4127",4127,-98,1,3,6,9.5,1200,-68,1,0,1,"1200",3,3,0,6,6,0,0,1
"4128",4128,225,1,4,5,13.5,1200,NA,1,1,0,"1200",4,4,0,5,5,0,0,1
"4129",4129,-167,1,NA,NA,2.08,1200,135,0,0,0,"1200",4.04604840436924,2.73112274227999,1,5.45877722158046,5.98340440553758,1,0,1
"4130",4130,-45,0,3,4,3.66,1100,-39,0,0,0,"1100",3,3,0,4,4,0,1,0
"4131",4131,10,0,NA,NA,0.25,1200,-7,0,0,0,"1200",4.04604840436924,3.23996511729046,1,5.45877722158046,5.50479343366792,1,0,1
"4132",4132,-75,0,3,7,3.58,1200,33,0,0,0,"1200",3,3,0,7,7,0,0,1
"4133",4133,-155,0,4,5,11.58,1200,-161,1,0,0,"1200",4,4,0,5,5,0,0,1
"4134",4134,1500,0,NA,NA,6.66,1200,832,0,0,0,"1200",4.04604840436924,3.7503383942927,1,5.45877722158046,5.59963267314809,1,0,1
"4135",4135,331,0,7,9,22.5,1200,388,0,0,0,"1200",7,7,0,9,9,0,0,1
"4136",4136,-62,0,5,6,9.66,1200,-61,0,0,0,"1200",5,5,0,6,6,0,0,1
"4137",4137,332,0,4,6,13.41,1200,223,0,0,0,"1200",4,4,0,6,6,0,0,1
"4138",4138,205,0,3,4,10.66,1200,206,0,0,0,"1200",3,3,0,4,4,0,0,1
"4139",4139,147,0,2,5,6.66,1200,146,0,0,0,"1200",2,2,0,5,5,0,0,1
"4140",4140,-42,0,5,4,17.66,1300,-38,0,0,0,"1300",5,5,0,4,4,0,0,0
"4141",4141,-42,0,3,5,4.83,1200,92,0,0,0,"1200",3,3,0,5,5,0,0,1
"4142",4142,-43,0,4,9,8.33,1200,2,1,0,0,"1200",4,4,0,9,9,0,0,1
"4143",4143,161,0,NA,7,6.16,1200,161,0,0,0,"1200",4.04604840436924,3.7105276862582,1,7,7,0,0,1
"4144",4144,273,1,1,6,1.66,1200,773,1,0,0,"1200",1,1,0,6,6,0,0,1
"4145",4145,-16,0,3,5,3.08,1200,-200,0,0,0,"1200",3,3,0,5,5,0,0,1
"4146",4146,118,0,7,9,19.66,1200,1222,0,0,0,"1200",7,7,0,9,9,0,0,1
"4147",4147,-19,0,4,4,0.91,1300,93,0,0,0,"1300",4,4,0,4,4,0,0,0
"4148",4148,207,0,4,6,20,1200,701,0,0,0,"1200",4,4,0,6,6,0,0,1
"4149",4149,123,0,NA,NA,2.58,1200,132,0,0,0,"1200",4.04604840436924,3.42548301673121,1,5.45877722158046,5.539266979376,1,0,1
"4150",4150,747,0,7,2,2.66,1300,761,0,0,0,"1300",7,7,0,2,2,0,0,0
"4151",4151,849,0,NA,NA,5.5,1200,737,0,0,0,"1200",4.04604840436924,3.65797755165267,1,5.45877722158046,5.58246987785995,1,0,1
"4152",4152,282,0,5,6,7.58,1200,362,0,0,0,"1200",5,5,0,6,6,0,0,1
"4153",4153,24,0,2,4,4.41,1200,87,1,0,0,"1200",2,2,0,4,4,0,0,1
"4154",4154,-29,0,NA,7,11.58,1200,-30,0,0,0,"1200",4.04604840436924,4.14207576135214,1,7,7,0,0,1
"4155",4155,311,0,4,7,4.91,1200,276,0,0,0,"1200",4,4,0,7,7,0,0,1
"4156",4156,175,0,7,8,26.16,1200,NA,NA,0,NA,"1200",7,7,0,8,8,0,0,1
"4157",4157,595,0,3,9,14.08,1200,525,0,0,0,"1200",3,3,0,9,9,0,0,1
"4158",4158,-34,0,3,6,6.83,1200,-29,0,0,0,"1200",3,3,0,6,6,0,0,1
"4159",4159,396,0,4,9,11.75,1200,433,0,0,0,"1200",4,4,0,9,9,0,0,1
"4160",4160,-132,0,4,5,26.33,1200,-27,0,0,0,"1200",4,4,0,5,5,0,0,1
"4161",4161,68,0,4,9,10.33,1200,637,0,0,0,"1200",4,4,0,9,9,0,0,1
"4162",4162,-66,0,7,2,18.91,1200,-86,0,0,0,"1200",7,7,0,2,2,0,0,1
"4163",4163,-58,0,NA,NA,16.5,1200,-56,0,0,0,"1200",4.04604840436924,4.53381312841159,1,5.45877722158046,5.74522052283373,1,0,1
"4164",4164,-92,0,3,5,8.75,1200,-99,0,0,0,"1200",3,3,0,5,5,0,0,1
"4165",4165,-34,0,NA,NA,6,1200,-50,0,0,0,"1200",4.04604840436924,3.69778825968717,1,5.45877722158046,5.58986763444967,1,0,1
"4166",4166,229,0,3,1,4.75,1200,30,0,0,0,"1200",3,3,0,1,1,0,0,1
"4167",4167,315,1,3,5,6.91,1200,361,1,0,1,"1200",3,3,0,5,5,0,0,1
"4168",4168,15,0,NA,NA,0.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.26624018459323,1,5.45877722158046,5.50967595301713,1,0,1
"4169",4169,-138,1,2,3,26.58,1200,-298,1,0,0,"1200",2,2,0,3,3,0,0,1
"4170",4170,-9,0,1,3,3.25,1200,NA,NA,0,NA,"1200",1,1,0,3,3,0,0,1
"4171",4171,-135,0,5,3,22.91,1200,-138,0,0,0,"1200",5,5,0,3,3,0,0,1
"4172",4172,8,0,2,7,5.75,1200,-17,0,0,0,"1200",2,2,0,7,7,0,0,1
"4173",4173,-107,0,7,8,6.91,1200,-79,1,0,0,"1200",7,7,0,8,8,0,0,1
"4174",4174,94,0,2,9,7.33,1200,214,0,0,0,"1200",2,2,0,9,9,0,0,1
"4175",4175,-3,0,5,6,11,1200,-3,0,0,0,"1200",5,5,0,6,6,0,0,1
"4176",4176,-30,0,7,6,6.83,1200,-105,0,0,0,"1200",7,7,0,6,6,0,0,1
"4177",4177,812,0,7,4,5.58,1300,638,0,0,0,"1300",7,7,0,4,4,0,0,0
"4178",4178,11,1,5,6,4.75,1200,NA,NA,0,NA,"1200",5,5,0,6,6,0,0,1
"4179",4179,313,0,7,1,15.58,1200,80,0,0,0,"1200",7,7,0,1,1,0,0,1
"4180",4180,-27,0,2,NA,3.25,1200,-27,0,0,0,"1200",2,2,0,5.45877722158046,5.54917997320622,1,0,1
"4181",4181,-43,0,7,1,29.75,1200,-75,0,0,0,"1200",7,7,0,1,1,0,0,1
"4182",4182,-73,0,NA,NA,3.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.5051044328002,1,5.45877722158046,5.55406249255543,1,0,1
"4183",4183,-65,0,NA,NA,5.41,1200,NA,NA,0,NA,"1200",4.04604840436924,3.65081162420646,1,5.45877722158046,5.5811382816738,1,0,1
"4184",4184,-48,0,4,7,18.08,1200,-48,0,0,0,"1200",4,4,0,7,7,0,0,1
"4185",4185,-54,0,7,NA,15,1200,-52,0,0,0,"1200",7,7,0,5.45877722158046,5.72302725306457,1,0,1
"4186",4186,-65,0,2,1,7.33,1100,57,0,0,0,"1100",2,2,0,1,1,0,1,0
"4187",4187,-64,0,3,9,14.41,1200,-46,0,0,0,"1200",3,3,0,9,9,0,0,1
"4188",4188,-3,0,NA,NA,2.33,1200,-3,0,0,0,"1200",4.04604840436924,3.40557766271396,1,5.45877722158046,5.53556810108114,1,0,1
"4189",4189,-94,0,3,6,15.5,1200,-110,0,0,0,"1200",3,3,0,6,6,0,0,1
"4190",4190,142,0,7,1,23,1300,NA,NA,0,NA,"1300",7,7,0,1,1,0,0,0
"4191",4191,-42,1,3,8,15.58,1200,NA,1,1,1,"1200",3,3,0,8,8,0,0,1
"4192",4192,159,0,3,1,4,1100,-77,0,0,0,"1100",3,3,0,1,1,0,1,0
"4193",4193,147,0,NA,NA,2.5,1200,441,0,0,0,"1200",4.04604840436924,3.41911330344569,1,5.45877722158046,5.53808333832165,1,0,1
"4194",4194,23,0,2,4,1.16,1200,51,0,0,0,"1200",2,2,0,4,4,0,0,1
"4195",4195,94,0,5,6,0.75,1200,-8,0,0,0,"1200",5,5,0,6,6,0,0,1
"4196",4196,-28,0,5,1,4.25,1200,-29,0,0,0,"1200",5,5,0,1,1,0,0,1
"4197",4197,-97,0,7,4,28.08,1200,43,0,0,0,"1200",7,7,0,4,4,0,0,1
"4198",4198,-80,1,4,1,1.41,1200,NA,NA,0,NA,"1200",4,4,0,1,1,0,0,1
"4199",4199,93,0,5,3,10.75,1200,108,0,0,0,"1200",5,5,0,3,3,0,0,1
"4200",4200,-26,0,6,1,2.25,1100,NA,NA,0,NA,"1100",6,6,0,1,1,0,1,0
"4201",4201,-61,0,NA,3,11.5,1300,-61,0,0,0,"1300",4.04604840436924,4.21473552379748,1,3,3,0,0,0
"4202",4202,1279,1,3,6,4.91,1200,832,1,0,0,"1200",3,3,0,6,6,0,0,1
"4203",4203,-15,1,5,6,8.5,1100,-18,0,0,0,"1100",5,5,0,6,6,0,1,0
"4204",4204,-22,0,3,4,1.91,1200,28,0,0,0,"1200",3,3,0,4,4,0,0,1
"4205",4205,-134,0,7,1,10.66,1200,-64,0,0,0,"1200",7,7,0,1,1,0,0,1
"4206",4206,-115,0,2,5,3.08,1200,-99,0,0,0,"1200",2,2,0,5,5,0,0,1
"4207",4207,-26,0,NA,NA,7.33,1200,NA,NA,0,NA,"1200",4.04604840436924,3.80368474305893,1,5.45877722158046,5.60954566697831,1,0,1
"4208",4208,-12,0,NA,NA,2,1200,-34,0,0,0,"1200",4.04604840436924,3.3793025954112,1,5.45877722158046,5.53068558173193,1,0,1
"4209",4209,159,0,6,6,12.5,1200,-91,0,0,0,"1200",6,6,0,6,6,0,0,1
"4210",4210,-57,0,2,5,10.66,1200,-5,0,0,0,"1200",2,2,0,5,5,0,0,1
"4211",4211,-50,0,NA,NA,2.41,1300,NA,NA,0,NA,"1300",4.04604840436924,3.49097685173034,1,5.45877722158046,4.57448657070251,1,0,0
"4212",4212,-52,0,NA,NA,5.5,1200,-68,1,0,0,"1200",4.04604840436924,3.65797755165267,1,5.45877722158046,5.58246987785995,1,0,1
"4213",4213,109,0,2,4,4.41,1100,82,1,0,0,"1100",2,2,0,4,4,0,1,0
"4214",4214,35,1,4,6,6.25,1200,-44,1,0,0,"1200",4,4,0,6,6,0,0,1
"4215",4215,-16,1,3,5,0.5,1100,99,1,1,1,"1100",3,3,0,5,5,0,1,0
"4216",4216,123,0,4,9,27.5,1200,356,1,0,0,"1200",4,4,0,9,9,0,0,1
"4217",4217,-85,1,2,9,1.91,1200,-71,0,0,0,"1200",2,2,0,9,9,0,0,1
"4218",4218,35,0,5,5,20.75,1200,150,0,0,0,"1200",5,5,0,5,5,0,0,1
"4219",4219,455,0,NA,7,17.91,1200,317,0,0,0,"1200",4.04604840436924,4.64607932506887,1,7,7,0,0,1
"4220",4220,156,0,2,6,3.33,1200,404,0,0,0,"1200",2,2,0,6,6,0,0,1
"4221",4221,1065,1,2,1,6.16,1200,929,0,0,0,"1200",2,2,0,1,1,0,0,1
"4222",4222,556,0,3,7,7.41,1200,273,0,0,0,"1200",3,3,0,7,7,0,0,1
"4223",4223,73,1,2,6,0.83,1200,1083,1,0,0,"1200",2,2,0,6,6,0,0,1
"4224",4224,-20,0,3,NA,7.58,1200,-20,0,0,0,"1200",3,3,0,5.45877722158046,5.61324454527317,1,0,1
"4225",4225,62,0,6,7,29.16,1200,75,1,0,1,"1200",6,6,0,7,7,0,0,1
"4226",4226,-101,0,NA,NA,29,1200,-95,0,0,0,"1200",4.04604840436924,5.52908082927399,1,5.45877722158046,5.93016443757665,1,0,1
"4227",4227,93,0,4,3,2.83,1100,71,0,0,0,"1100",4,4,0,3,3,0,1,0
"4228",4228,219,0,3,4,5.58,1200,385,0,0,0,"1200",3,3,0,4,4,0,0,1
"4229",4229,-72,0,1,1,3.75,1200,-65,0,0,0,"1200",1,1,0,1,1,0,0,1
"4230",4230,-144,0,NA,NA,19.33,1200,921,0,0,0,"1200",4.04604840436924,4.75914173588683,1,5.45877722158046,5.78709182513152,1,0,1
"4231",4231,69,0,7,3,15.83,1200,760,0,0,0,"1200",7,7,0,3,3,0,0,1
"4232",4232,-33,0,3,8,5.66,1200,NA,NA,0,NA,"1200",3,3,0,8,8,0,0,1
"4233",4233,676,0,4,7,13.91,1200,684,0,0,0,"1200",4,4,0,7,7,0,0,1
"4234",4234,-23,0,3,3,2.16,1200,-28,0,0,0,"1200",3,3,0,3,3,0,0,1
"4235",4235,-43,0,NA,NA,1.16,1300,184,0,0,0,"1300",4.04604840436924,3.3914500816441,1,5.45877722158046,4.55599217922822,1,0,0
"4236",4236,-28,0,3,6,5.91,1200,NA,NA,0,NA,"1200",3,3,0,6,6,0,0,1
"4237",4237,196,0,2,9,14.83,1200,61,0,0,0,"1200",2,2,0,9,9,0,0,1
"4238",4238,-102,0,5,9,20.75,1200,-61,0,0,0,"1200",5,5,0,9,9,0,0,1
"4239",4239,-30,0,NA,NA,11.33,1300,NA,NA,0,NA,"1300",4.04604840436924,4.20119988306575,1,5.45877722158046,4.70646254826307,1,0,0
"4240",4240,132,0,1,3,6.41,1300,129,1,0,0,"1300",1,1,0,3,3,0,0,0
"4241",4241,66,0,4,NA,10.08,1200,79,0,0,0,"1200",4,4,0,5.45877722158046,5.65023332822176,1,0,1
"4242",4242,-221,0,3,6,19.33,1200,-160,0,0,0,"1200",3,3,0,6,6,0,0,1
"4243",4243,153,0,2,5,4.41,1200,165,0,0,0,"1200",2,2,0,5,5,0,0,1
"4244",4244,-32,0,4,NA,4.41,1200,-24,0,0,0,"1200",4,4,0,5.45877722158046,5.56634276849436,1,0,1
"4245",4245,70,1,4,8,16.25,1200,312,0,0,0,"1200",4,4,0,8,8,0,0,1
"4246",4246,643,0,NA,NA,0.41,1200,470,0,0,0,"1200",4.04604840436924,3.2527045438615,1,5.45877722158046,5.50716071577663,1,0,1
"4247",4247,-52,0,NA,NA,15.91,1200,-8,0,0,0,"1200",4.04604840436924,4.48683649293088,1,5.45877722158046,5.73649117005786,1,0,1
"4248",4248,-26,0,NA,NA,27.66,1100,69,1,0,0,"1100",4.04604840436924,5.73461850307915,1,5.45877722158046,4.41264145547164,1,1,0
"4249",4249,16,0,NA,NA,2.83,1200,NA,NA,0,NA,"1200",4.04604840436924,3.44538837074846,1,5.45877722158046,5.54296585767086,1,0,1
"4250",4250,-36,0,2,8,6.58,1200,3,0,0,0,"1200",2,2,0,8,8,0,0,1
"4251",4251,172,0,NA,NA,15.08,1200,544,1,0,0,"1200",4.04604840436924,4.42075071759362,1,5.45877722158046,5.72421089411893,1,0,1
"4252",4252,-87,0,4,4,20.91,1200,-168,0,0,0,"1200",4,4,0,4,4,0,0,1
"4253",4253,-120,1,4,6,18.08,1200,163,0,0,0,"1200",4,4,0,6,6,0,0,1
"4254",4254,153,0,6,5,14.5,1200,-35,0,0,0,"1200",6,6,0,5,5,0,0,1
"4255",4255,342,0,6,5,19,1200,298,0,0,0,"1200",6,6,0,5,5,0,0,1
"4256",4256,229,0,NA,NA,1.83,1200,555,0,0,0,"1200",4.04604840436924,3.36576695467947,1,5.45877722158046,5.52817034449142,1,0,1
"4257",4257,29,0,4,5,7.41,1300,30,1,0,0,"1300",4,4,0,5,5,0,0,0
"4258",4258,-35,0,NA,NA,0.75,1200,-18,1,0,0,"1200",4.04604840436924,3.27977582532496,1,5.45877722158046,5.51219119025764,1,0,1
"4259",4259,-22,0,NA,NA,25.91,1200,-11,0,0,0,"1200",4.04604840436924,5.2830506536208,1,5.45877722158046,5.8844463018522,1,0,1
"4260",4260,80,0,7,3,25.41,1200,65,0,0,0,"1200",7,7,0,3,3,0,0,1
"4261",4261,-19,0,3,1,30.41,1300,-19,0,0,0,"1300",3,3,0,1,1,0,0,0
"4262",4262,295,1,4,6,18.41,1200,330,1,0,0,"1200",4,4,0,6,6,0,0,1
"4263",4263,-25,0,6,9,2.08,1200,35,0,0,0,"1200",6,6,0,9,9,0,0,1
"4264",4264,1082,0,5,4,22.91,1300,118,0,0,0,"1300",5,5,0,4,4,0,0,0
"4265",4265,-50,0,NA,NA,4.75,1200,60,0,0,0,"1200",4.04604840436924,3.59826148960093,1,5.45877722158046,5.57137324297537,1,0,1
"4266",4266,84,0,3,7,10.25,1300,25,0,0,0,"1300",3,3,0,7,7,0,0,0
"4267",4267,55,0,4,5,13.5,1200,-261,1,0,0,"1200",4,4,0,5,5,0,0,1
"4268",4268,-95,0,3,9,4.25,1200,-95,0,0,0,"1200",3,3,0,9,9,0,0,1
"4269",4269,-128,0,3,5,5.83,1200,-134,0,0,0,"1200",3,3,0,5,5,0,0,1
"4270",4270,-3,0,NA,NA,1,1200,NA,NA,0,NA,"1200",4.04604840436924,3.2996811793422,1,5.45877722158046,5.51589006855249,1,0,1
"4271",4271,138,0,NA,NA,0.91,1100,874,0,0,0,"1100",4.04604840436924,3.6047456232336,1,5.45877722158046,4.01686147792177,1,1,0
"4272",4272,636,1,4,9,3.16,1200,657,1,0,0,"1200",4,4,0,9,9,0,0,1
"4273",4273,-3,0,4,8,1.33,1200,34,0,0,0,"1200",4,4,0,8,8,0,0,1
"4274",4274,-12,0,3,1,4.41,1100,125,0,0,0,"1100",3,3,0,1,1,0,1,0
"4275",4275,98,0,3,7,14.5,1200,107,0,0,0,"1200",3,3,0,7,7,0,0,1
"4276",4276,675,1,3,6,6.83,1100,611,0,0,0,"1100",3,3,0,6,6,0,1,0
"4277",4277,70,0,4,7,4.66,1200,269,1,0,0,"1200",4,4,0,7,7,0,0,1
"4278",4278,-111,0,1,5,4.91,1200,-210,0,0,0,"1200",1,1,0,5,5,0,0,1
"4279",4279,396,0,5,6,13.08,1100,471,0,0,0,"1100",5,5,0,6,6,0,1,0
"4280",4280,971,0,4,3,2,1200,534,1,0,1,"1200",4,4,0,3,3,0,0,1
"4281",4281,-2,0,3,6,5.08,1200,204,0,0,0,"1200",3,3,0,6,6,0,0,1
"4282",4282,73,0,5,5,3.83,1300,85,0,0,0,"1300",5,5,0,5,5,0,0,0
"4283",4283,-3,1,2,3,6.41,1200,-10,1,1,0,"1200",2,2,0,3,3,0,0,1
"4284",4284,-5,0,2,9,1.16,1200,-6,0,0,0,"1200",2,2,0,9,9,0,0,1
"4285",4285,15,0,3,6,8.58,1200,-5,0,0,0,"1200",3,3,0,6,6,0,0,1
"4286",4286,-126,0,5,9,20.5,1200,-115,0,0,0,"1200",5,5,0,9,9,0,0,1
"4287",4287,-105,0,2,4,3.58,1200,NA,NA,0,NA,"1200",2,2,0,4,4,0,0,1
"4288",4288,3,0,5,7,14.75,1200,-32,1,0,0,"1200",5,5,0,7,7,0,0,1
"4289",4289,265,0,6,4,7.41,1200,247,0,0,0,"1200",6,6,0,4,4,0,0,1
"4290",4290,-82,0,4,5,16,1200,224,1,0,0,"1200",4,4,0,5,5,0,0,1
"4291",4291,194,0,2,NA,7.66,1200,166,0,0,0,"1200",2,2,0,5.45877722158046,5.61442818632753,1,0,1
